id,year,month,h_dng_cd,h_name,age,sex,d_sum,n_sum
4372,2018,5,36110510,세종한솔동,0,M,142,145
4373,2018,5,36110515,세종새롬동,0,M,282,288
4374,2018,5,36110520,세종도담동,0,M,223,227
4375,2018,5,36110530,세종아름동,0,M,199,203
4376,2018,5,36110540,세종종촌동,0,M,242,247
4377,2018,5,36110550,세종고운동,0,M,235,240
4378,2018,5,36110560,세종보람동,0,M,276,282
4379,2018,5,36110250,세종조치원읍,10,F,2741,2716
4380,2018,5,36110310,세종연기면,10,F,420,455
4381,2018,5,36110320,세종연동면,10,F,42,60
4382,2018,5,36110330,세종부강면,10,F,112,119
4383,2018,5,36110340,세종금남면,10,F,98,196
4384,2018,5,36110350,세종장군면,10,F,1050,991
4385,2018,5,36110360,세종연서면,10,F,280,375
4386,2018,5,36110370,세종전의면,10,F,158,193
4387,2018,5,36110380,세종전동면,10,F,39,60
4388,2018,5,36110390,세종소정면,10,F,56,91
4389,2018,5,36110510,세종한솔동,10,F,1403,1407
4390,2018,5,36110515,세종새롬동,10,F,1808,1813
4391,2018,5,36110520,세종도담동,10,F,1728,1733
4392,2018,5,36110530,세종아름동,10,F,1627,1631
4393,2018,5,36110540,세종종촌동,10,F,1649,1653
4394,2018,5,36110550,세종고운동,10,F,1385,1388
4395,2018,5,36110560,세종보람동,10,F,1447,1451
4396,2018,5,36110250,세종조치원읍,10,M,3301,3196
4397,2018,5,36110310,세종연기면,10,M,445,413
4398,2018,5,36110320,세종연동면,10,M,60,67
4399,2018,5,36110330,세종부강면,10,M,231,214
4400,2018,5,36110340,세종금남면,10,M,105,186
4401,2018,5,36110350,세종장군면,10,M,812,879
4402,2018,5,36110360,세종연서면,10,M,263,382
4403,2018,5,36110370,세종전의면,10,M,144,200
4404,2018,5,36110380,세종전동면,10,M,49,74
4405,2018,5,36110390,세종소정면,10,M,60,67
4406,2018,5,36110510,세종한솔동,10,M,1344,1352
4407,2018,5,36110515,세종새롬동,10,M,1647,1656
4408,2018,5,36110520,세종도담동,10,M,1675,1685
4409,2018,5,36110530,세종아름동,10,M,1655,1665
4410,2018,5,36110540,세종종촌동,10,M,1555,1564
4411,2018,5,36110550,세종고운동,10,M,1283,1290
4412,2018,5,36110560,세종보람동,10,M,1375,1383
4413,2018,5,36110250,세종조치원읍,20,F,4921,5292
4414,2018,5,36110310,세종연기면,20,F,1110,609
4415,2018,5,36110320,세종연동면,20,F,231,126
4416,2018,5,36110330,세종부강면,20,F,455,280
4417,2018,5,36110340,세종금남면,20,F,634,511
4418,2018,5,36110350,세종장군면,20,F,1638,1211
4419,2018,5,36110360,세종연서면,20,F,536,525
4420,2018,5,36110370,세종전의면,20,F,557,336
4421,2018,5,36110380,세종전동면,20,F,151,84
4422,2018,5,36110390,세종소정면,20,F,84,56
4423,2018,5,36110510,세종한솔동,20,F,1062,1000
4424,2018,5,36110515,세종새롬동,20,F,3374,3178
4425,2018,5,36110520,세종도담동,20,F,2756,2596
4426,2018,5,36110530,세종아름동,20,F,1211,1140
4427,2018,5,36110540,세종종촌동,20,F,1976,1861
4428,2018,5,36110550,세종고운동,20,F,1530,1441
4429,2018,5,36110560,세종보람동,20,F,2450,2308
4430,2018,5,36110250,세종조치원읍,20,M,7424,7858
4431,2018,5,36110310,세종연기면,20,M,1092,805
4432,2018,5,36110320,세종연동면,20,M,403,214
4433,2018,5,36110330,세종부강면,20,M,1071,679
4434,2018,5,36110340,세종금남면,20,M,970,865
4435,2018,5,36110350,세종장군면,20,M,1446,1516
4436,2018,5,36110360,세종연서면,20,M,1106,1176
4437,2018,5,36110370,세종전의면,20,M,917,658
4438,2018,5,36110380,세종전동면,20,M,420,263
4439,2018,5,36110390,세종소정면,20,M,161,133
4440,2018,5,36110510,세종한솔동,20,M,1187,1142
4441,2018,5,36110515,세종새롬동,20,M,3150,3032
4442,2018,5,36110520,세종도담동,20,M,2474,2380
4443,2018,5,36110530,세종아름동,20,M,1272,1224
4444,2018,5,36110540,세종종촌동,20,M,1871,1800
4445,2018,5,36110550,세종고운동,20,M,1462,1407
4446,2018,5,36110560,세종보람동,20,M,2474,2380
4447,2018,5,36110250,세종조치원읍,30,F,2412,2422
4448,2018,5,36110310,세종연기면,30,F,1663,1075
4449,2018,5,36110320,세종연동면,30,F,242,133
4450,2018,5,36110330,세종부강면,30,F,420,298
4451,2018,5,36110340,세종금남면,30,F,760,560
4452,2018,5,36110350,세종장군면,30,F,889,1117
4453,2018,5,36110360,세종연서면,30,F,742,669
4454,2018,5,36110370,세종전의면,30,F,480,298
4455,2018,5,36110380,세종전동면,30,F,123,77
4456,2018,5,36110390,세종소정면,30,F,95,74
4457,2018,5,36110510,세종한솔동,30,F,1774,1821
4458,2018,5,36110515,세종새롬동,30,F,4738,4866
4459,2018,5,36110520,세종도담동,30,F,3632,3730
4460,2018,5,36110530,세종아름동,30,F,2601,2672
4461,2018,5,36110540,세종종촌동,30,F,3713,3813
4462,2018,5,36110550,세종고운동,30,F,3293,3382
4463,2018,5,36110560,세종보람동,30,F,4299,4415
4464,2018,5,36110250,세종조치원읍,30,M,2496,3066
4465,2018,5,36110310,세종연기면,30,M,2037,1194
4466,2018,5,36110320,세종연동면,30,M,690,301
4467,2018,5,36110330,세종부강면,30,M,1358,732
4468,2018,5,36110340,세종금남면,30,M,1194,847
4469,2018,5,36110350,세종장군면,30,M,1040,1302
4470,2018,5,36110360,세종연서면,30,M,970,802
4471,2018,5,36110370,세종전의면,30,M,1099,455
4472,2018,5,36110380,세종전동면,30,M,382,231
4473,2018,5,36110390,세종소정면,30,M,224,179
4474,2018,5,36110510,세종한솔동,30,M,1420,1551
4475,2018,5,36110515,세종새롬동,30,M,4641,5067
4476,2018,5,36110520,세종도담동,30,M,3268,3568
4477,2018,5,36110530,세종아름동,30,M,2084,2275
4478,2018,5,36110540,세종종촌동,30,M,3193,3485
4479,2018,5,36110550,세종고운동,30,M,3052,3332
4480,2018,5,36110560,세종보람동,30,M,4173,4556
4481,2018,5,36110250,세종조치원읍,40,F,2944,3287
4482,2018,5,36110310,세종연기면,40,F,1589,1061
4483,2018,5,36110320,세종연동면,40,F,385,189
4484,2018,5,36110330,세종부강면,40,F,539,382
4485,2018,5,36110340,세종금남면,40,F,700,550
4486,2018,5,36110350,세종장군면,40,F,1071,1358
4487,2018,5,36110360,세종연서면,40,F,942,931
4488,2018,5,36110370,세종전의면,40,F,725,462
4489,2018,5,36110380,세종전동면,40,F,266,116
4490,2018,5,36110390,세종소정면,40,F,154,140
4491,2018,5,36110510,세종한솔동,40,F,2487,2507
4492,2018,5,36110515,세종새롬동,40,F,3673,3702
4493,2018,5,36110520,세종도담동,40,F,3525,3554
4494,2018,5,36110530,세종아름동,40,F,3132,3156
4495,2018,5,36110540,세종종촌동,40,F,3157,3182
4496,2018,5,36110550,세종고운동,40,F,2745,2767
4497,2018,5,36110560,세종보람동,40,F,3054,3079
4498,2018,5,36110250,세종조치원읍,40,M,3500,3955
4499,2018,5,36110310,세종연기면,40,M,2534,1509
4500,2018,5,36110320,세종연동면,40,M,679,319
4501,2018,5,36110330,세종부강면,40,M,1670,739
4502,2018,5,36110340,세종금남면,40,M,1113,893
4503,2018,5,36110350,세종장군면,40,M,1330,1838
4504,2018,5,36110360,세종연서면,40,M,1267,1176
4505,2018,5,36110370,세종전의면,40,M,1201,781
4506,2018,5,36110380,세종전동면,40,M,340,182
4507,2018,5,36110390,세종소정면,40,M,249,186
4508,2018,5,36110510,세종한솔동,40,M,2663,2774
4509,2018,5,36110515,세종새롬동,40,M,3890,4053
4510,2018,5,36110520,세종도담동,40,M,3743,3900
4511,2018,5,36110530,세종아름동,40,M,3327,3466
4512,2018,5,36110540,세종종촌동,40,M,3512,3658
4513,2018,5,36110550,세종고운동,40,M,2996,3122
4514,2018,5,36110560,세종보람동,40,M,3388,3530
4515,2018,5,36110250,세종조치원읍,50,F,3101,3304
4516,2018,5,36110310,세종연기면,50,F,1068,966
4517,2018,5,36110320,세종연동면,50,F,385,270
4518,2018,5,36110330,세종부강면,50,F,686,536
4519,2018,5,36110340,세종금남면,50,F,900,847
4520,2018,5,36110350,세종장군면,50,F,952,854
4521,2018,5,36110360,세종연서면,50,F,1152,966
4522,2018,5,36110370,세종전의면,50,F,851,672
4523,2018,5,36110380,세종전동면,50,F,357,238
4524,2018,5,36110390,세종소정면,50,F,186,154
4525,2018,5,36110510,세종한솔동,50,F,1207,1183
4526,2018,5,36110515,세종새롬동,50,F,2404,2356
4527,2018,5,36110520,세종도담동,50,F,1989,1949
4528,2018,5,36110530,세종아름동,50,F,1205,1181
4529,2018,5,36110540,세종종촌동,50,F,1776,1740
4530,2018,5,36110550,세종고운동,50,F,1480,1451
4531,2018,5,36110560,세종보람동,50,F,2247,2202
4532,2018,5,36110250,세종조치원읍,50,M,3458,3710
4533,2018,5,36110310,세종연기면,50,M,1558,1071
4534,2018,5,36110320,세종연동면,50,M,480,336
4535,2018,5,36110330,세종부강면,50,M,1638,931
4536,2018,5,36110340,세종금남면,50,M,1432,1187
4537,2018,5,36110350,세종장군면,50,M,1341,1509
4538,2018,5,36110360,세종연서면,50,M,1320,1288
4539,2018,5,36110370,세종전의면,50,M,1050,812
4540,2018,5,36110380,세종전동면,50,M,431,287
4541,2018,5,36110390,세종소정면,50,M,259,221
4542,2018,5,36110510,세종한솔동,50,M,1482,1393
4543,2018,5,36110515,세종새롬동,50,M,2510,2358
4544,2018,5,36110520,세종도담동,50,M,2347,2206
4545,2018,5,36110530,세종아름동,50,M,1506,1415
4546,2018,5,36110540,세종종촌동,50,M,1888,1774
4547,2018,5,36110550,세종고운동,50,M,1443,1356
4548,2018,5,36110560,세종보람동,50,M,2332,2192
4549,2018,5,36110250,세종조치원읍,60,F,1635,1694
4550,2018,5,36110310,세종연기면,60,F,399,378
4551,2018,5,36110320,세종연동면,60,F,186,168
4552,2018,5,36110330,세종부강면,60,F,333,322
4553,2018,5,36110340,세종금남면,60,F,410,413
4554,2018,5,36110350,세종장군면,60,F,438,406
4555,2018,5,36110360,세종연서면,60,F,511,564
4556,2018,5,36110370,세종전의면,60,F,315,284
4557,2018,5,36110380,세종전동면,60,F,182,158
4558,2018,5,36110390,세종소정면,60,F,77,91
4559,2018,5,36110510,세종한솔동,60,F,421,407
4560,2018,5,36110515,세종새롬동,60,F,761,735
4561,2018,5,36110520,세종도담동,60,F,747,721
4562,2018,5,36110530,세종아름동,60,F,433,418
4563,2018,5,36110540,세종종촌동,60,F,718,693
4564,2018,5,36110550,세종고운동,60,F,692,668
4565,2018,5,36110560,세종보람동,60,F,728,703
4566,2018,5,36110250,세종조치원읍,60,M,2023,2079
4567,2018,5,36110310,세종연기면,60,M,550,476
4568,2018,5,36110320,세종연동면,60,M,350,291
4569,2018,5,36110330,세종부강면,60,M,585,403
4570,2018,5,36110340,세종금남면,60,M,896,753
4571,2018,5,36110350,세종장군면,60,M,658,676
4572,2018,5,36110360,세종연서면,60,M,763,788
4573,2018,5,36110370,세종전의면,60,M,490,462
4574,2018,5,36110380,세종전동면,60,M,312,207
4575,2018,5,36110390,세종소정면,60,M,140,123
4576,2018,5,36110510,세종한솔동,60,M,477,449
4577,2018,5,36110515,세종새롬동,60,M,953,897
4578,2018,5,36110520,세종도담동,60,M,848,798
4579,2018,5,36110530,세종아름동,60,M,526,495
4580,2018,5,36110540,세종종촌동,60,M,827,778
4581,2018,5,36110550,세종고운동,60,M,763,718
4582,2018,5,36110560,세종보람동,60,M,939,884
4583,2018,5,36110250,세종조치원읍,70,F,749,774
4584,2018,5,36110310,세종연기면,70,F,165,151
4585,2018,5,36110320,세종연동면,70,F,81,70
4586,2018,5,36110330,세종부강면,70,F,147,123
4587,2018,5,36110340,세종금남면,70,F,172,154
4588,2018,5,36110350,세종장군면,70,F,189,203
4589,2018,5,36110360,세종연서면,70,F,210,214
4590,2018,5,36110370,세종전의면,70,F,165,151
4591,2018,5,36110380,세종전동면,70,F,67,60
4592,2018,5,36110390,세종소정면,70,F,39,46
4593,2018,5,36110510,세종한솔동,70,F,127,126
4594,2018,5,36110515,세종새롬동,70,F,148,146
4595,2018,5,36110520,세종도담동,70,F,239,236
4596,2018,5,36110530,세종아름동,70,F,118,116
4597,2018,5,36110540,세종종촌동,70,F,182,181
4598,2018,5,36110550,세종고운동,70,F,133,132
4599,2018,5,36110560,세종보람동,70,F,131,130
4600,2018,5,36110250,세종조치원읍,70,M,735,739
4601,2018,5,36110310,세종연기면,70,M,210,175
4602,2018,5,36110320,세종연동면,70,M,102,81
4603,2018,5,36110330,세종부강면,70,M,165,144
4604,2018,5,36110340,세종금남면,70,M,224,217
4605,2018,5,36110350,세종장군면,70,M,249,221
4606,2018,5,36110360,세종연서면,70,M,308,298
4607,2018,5,36110370,세종전의면,70,M,207,186
4608,2018,5,36110380,세종전동면,70,M,88,95
4609,2018,5,36110390,세종소정면,70,M,39,42
4610,2018,5,36110510,세종한솔동,70,M,148,144
4611,2018,5,36110515,세종새롬동,70,M,172,168
4612,2018,5,36110520,세종도담동,70,M,257,251
4613,2018,5,36110530,세종아름동,70,M,123,120
4614,2018,5,36110540,세종종촌동,70,M,237,231
4615,2018,5,36110550,세종고운동,70,M,187,182
4616,2018,5,36110560,세종보람동,70,M,171,167
4617,2018,6,36110250,세종조치원읍,0,F,266,284
4618,2018,6,36110310,세종연기면,0,F,46,60
4619,2018,6,36110320,세종연동면,0,F,0,4
4620,2018,6,36110330,세종부강면,0,F,28,28
4621,2018,6,36110340,세종금남면,0,F,32,35
4622,2018,6,36110350,세종장군면,0,F,63,67
4623,2018,6,36110360,세종연서면,0,F,95,84
4624,2018,6,36110370,세종전의면,0,F,25,28
4625,2018,6,36110380,세종전동면,0,F,4,0
4626,2018,6,36110390,세종소정면,0,F,14,14
4627,2018,6,36110510,세종한솔동,0,F,177,182
4628,2018,6,36110515,세종새롬동,0,F,387,397
4629,2018,6,36110520,세종도담동,0,F,275,282
4630,2018,6,36110530,세종아름동,0,F,232,238
4631,2018,6,36110540,세종종촌동,0,F,306,314
4632,2018,6,36110550,세종고운동,0,F,292,300
4633,2018,6,36110560,세종보람동,0,F,358,368
4634,2018,6,36110250,세종조치원읍,0,M,249,256
4635,2018,6,36110310,세종연기면,0,M,63,63
4636,2018,6,36110320,세종연동면,0,M,0,4
4637,2018,6,36110330,세종부강면,0,M,11,11
4638,2018,6,36110340,세종금남면,0,M,28,39
4639,2018,6,36110350,세종장군면,0,M,46,46
4640,2018,6,36110360,세종연서면,0,M,63,56
4641,2018,6,36110370,세종전의면,0,M,14,18
4642,2018,6,36110380,세종전동면,0,M,0,0
4643,2018,6,36110390,세종소정면,0,M,4,4
4644,2018,6,36110510,세종한솔동,0,M,143,145
4645,2018,6,36110515,세종새롬동,0,M,305,310
4646,2018,6,36110520,세종도담동,0,M,221,225
4647,2018,6,36110530,세종아름동,0,M,197,200
4648,2018,6,36110540,세종종촌동,0,M,241,245
4649,2018,6,36110550,세종고운동,0,M,241,245
4650,2018,6,36110560,세종보람동,0,M,280,285
4651,2018,6,36110250,세종조치원읍,10,F,2464,2363
4652,2018,6,36110310,세종연기면,10,F,424,462
4653,2018,6,36110320,세종연동면,10,F,49,74
4654,2018,6,36110330,세종부강면,10,F,112,109
4655,2018,6,36110340,세종금남면,10,F,105,214
4656,2018,6,36110350,세종장군면,10,F,854,921
4657,2018,6,36110360,세종연서면,10,F,273,385
4658,2018,6,36110370,세종전의면,10,F,161,179
4659,2018,6,36110380,세종전동면,10,F,35,77
4660,2018,6,36110390,세종소정면,10,F,60,91
4661,2018,6,36110510,세종한솔동,10,F,1345,1350
4662,2018,6,36110515,세종새롬동,10,F,1875,1881
4663,2018,6,36110520,세종도담동,10,F,1677,1683
4664,2018,6,36110530,세종아름동,10,F,1591,1597
4665,2018,6,36110540,세종종촌동,10,F,1596,1602
4666,2018,6,36110550,세종고운동,10,F,1366,1371
4667,2018,6,36110560,세종보람동,10,F,1427,1432
4668,2018,6,36110250,세종조치원읍,10,M,2863,2751
4669,2018,6,36110310,세종연기면,10,M,417,427
4670,2018,6,36110320,세종연동면,10,M,67,56
4671,2018,6,36110330,세종부강면,10,M,245,214
4672,2018,6,36110340,세종금남면,10,M,119,203
4673,2018,6,36110350,세종장군면,10,M,697,812
4674,2018,6,36110360,세종연서면,10,M,249,413
4675,2018,6,36110370,세종전의면,10,M,140,200
4676,2018,6,36110380,세종전동면,10,M,46,74
4677,2018,6,36110390,세종소정면,10,M,60,70
4678,2018,6,36110510,세종한솔동,10,M,1274,1300
4679,2018,6,36110515,세종새롬동,10,M,1670,1703
4680,2018,6,36110520,세종도담동,10,M,1599,1631
4681,2018,6,36110530,세종아름동,10,M,1573,1604
4682,2018,6,36110540,세종종촌동,10,M,1484,1513
4683,2018,6,36110550,세종고운동,10,M,1244,1268
4684,2018,6,36110560,세종보람동,10,M,1314,1340
4685,2018,6,36110250,세종조치원읍,20,F,4683,5012
4686,2018,6,36110310,세종연기면,20,F,1145,648
4687,2018,6,36110320,세종연동면,20,F,207,130
4688,2018,6,36110330,세종부강면,20,F,466,326
4689,2018,6,36110340,세종금남면,20,F,606,546
4690,2018,6,36110350,세종장군면,20,F,1404,1131
4691,2018,6,36110360,세종연서면,20,F,592,494
4692,2018,6,36110370,세종전의면,20,F,564,322
4693,2018,6,36110380,세종전동면,20,F,137,84
4694,2018,6,36110390,세종소정면,20,F,112,70
4695,2018,6,36110510,세종한솔동,20,F,1061,999
4696,2018,6,36110515,세종새롬동,20,F,3599,3389
4697,2018,6,36110520,세종도담동,20,F,2711,2553
4698,2018,6,36110530,세종아름동,20,F,1183,1114
4699,2018,6,36110540,세종종촌동,20,F,1929,1816
4700,2018,6,36110550,세종고운동,20,F,1545,1455
4701,2018,6,36110560,세종보람동,20,F,2444,2301
4702,2018,6,36110250,세종조치원읍,20,M,7063,7466
4703,2018,6,36110310,세종연기면,20,M,1127,809
4704,2018,6,36110320,세종연동면,20,M,410,193
4705,2018,6,36110330,세종부강면,20,M,1075,697
4706,2018,6,36110340,세종금남면,20,M,938,882
4707,2018,6,36110350,세종장군면,20,M,1365,1407
4708,2018,6,36110360,세종연서면,20,M,1075,1148
4709,2018,6,36110370,세종전의면,20,M,970,651
4710,2018,6,36110380,세종전동면,20,M,410,252
4711,2018,6,36110390,세종소정면,20,M,147,140
4712,2018,6,36110510,세종한솔동,20,M,1152,1100
4713,2018,6,36110515,세종새롬동,20,M,3301,3152
4714,2018,6,36110520,세종도담동,20,M,2399,2291
4715,2018,6,36110530,세종아름동,20,M,1263,1206
4716,2018,6,36110540,세종종촌동,20,M,1809,1728
4717,2018,6,36110550,세종고운동,20,M,1449,1384
4718,2018,6,36110560,세종보람동,20,M,2466,2356
4719,2018,6,36110250,세종조치원읍,30,F,2356,2457
4720,2018,6,36110310,세종연기면,30,F,1638,1061
4721,2018,6,36110320,세종연동면,30,F,238,158
4722,2018,6,36110330,세종부강면,30,F,445,294
4723,2018,6,36110340,세종금남면,30,F,739,581
4724,2018,6,36110350,세종장군면,30,F,844,1089
4725,2018,6,36110360,세종연서면,30,F,742,669
4726,2018,6,36110370,세종전의면,30,F,469,298
4727,2018,6,36110380,세종전동면,30,F,123,84
4728,2018,6,36110390,세종소정면,30,F,77,77
4729,2018,6,36110510,세종한솔동,30,F,1742,1789
4730,2018,6,36110515,세종새롬동,30,F,5098,5235
4731,2018,6,36110520,세종도담동,30,F,3566,3662
4732,2018,6,36110530,세종아름동,30,F,2562,2630
4733,2018,6,36110540,세종종촌동,30,F,3679,3778
4734,2018,6,36110550,세종고운동,30,F,3362,3452
4735,2018,6,36110560,세종보람동,30,F,4330,4446
4736,2018,6,36110250,세종조치원읍,30,M,2601,3070
4737,2018,6,36110310,세종연기면,30,M,1953,1194
4738,2018,6,36110320,세종연동면,30,M,714,301
4739,2018,6,36110330,세종부강면,30,M,1306,739
4740,2018,6,36110340,세종금남면,30,M,1243,851
4741,2018,6,36110350,세종장군면,30,M,963,1292
4742,2018,6,36110360,세종연서면,30,M,1015,854
4743,2018,6,36110370,세종전의면,30,M,1134,473
4744,2018,6,36110380,세종전동면,30,M,350,217
4745,2018,6,36110390,세종소정면,30,M,231,182
4746,2018,6,36110510,세종한솔동,30,M,1415,1542
4747,2018,6,36110515,세종새롬동,30,M,4982,5429
4748,2018,6,36110520,세종도담동,30,M,3228,3518
4749,2018,6,36110530,세종아름동,30,M,2062,2247
4750,2018,6,36110540,세종종촌동,30,M,3199,3486
4751,2018,6,36110550,세종고운동,30,M,3113,3392
4752,2018,6,36110560,세종보람동,30,M,4220,4599
4753,2018,6,36110250,세종조치원읍,40,F,2926,3336
4754,2018,6,36110310,세종연기면,40,F,1516,1127
4755,2018,6,36110320,세종연동면,40,F,361,186
4756,2018,6,36110330,세종부강면,40,F,553,378
4757,2018,6,36110340,세종금남면,40,F,669,574
4758,2018,6,36110350,세종장군면,40,F,1001,1327
4759,2018,6,36110360,세종연서면,40,F,956,882
4760,2018,6,36110370,세종전의면,40,F,770,438
4761,2018,6,36110380,세종전동면,40,F,284,123
4762,2018,6,36110390,세종소정면,40,F,140,133
4763,2018,6,36110510,세종한솔동,40,F,2474,2504
4764,2018,6,36110515,세종새롬동,40,F,3928,3975
4765,2018,6,36110520,세종도담동,40,F,3503,3545
4766,2018,6,36110530,세종아름동,40,F,3105,3142
4767,2018,6,36110540,세종종촌동,40,F,3125,3163
4768,2018,6,36110550,세종고운동,40,F,2780,2814
4769,2018,6,36110560,세종보람동,40,F,3073,3110
4770,2018,6,36110250,세종조치원읍,40,M,3535,3955
4771,2018,6,36110310,세종연기면,40,M,2461,1568
4772,2018,6,36110320,세종연동면,40,M,644,308
4773,2018,6,36110330,세종부강면,40,M,1600,819
4774,2018,6,36110340,세종금남면,40,M,1176,956
4775,2018,6,36110350,세종장군면,40,M,1362,1806
4776,2018,6,36110360,세종연서면,40,M,1243,1201
4777,2018,6,36110370,세종전의면,40,M,1127,749
4778,2018,6,36110380,세종전동면,40,M,371,186
4779,2018,6,36110390,세종소정면,40,M,242,182
4780,2018,6,36110510,세종한솔동,40,M,2648,2777
4781,2018,6,36110515,세종새롬동,40,M,4156,4357
4782,2018,6,36110520,세종도담동,40,M,3732,3913
4783,2018,6,36110530,세종아름동,40,M,3306,3466
4784,2018,6,36110540,세종종촌동,40,M,3462,3630
4785,2018,6,36110550,세종고운동,40,M,3053,3201
4786,2018,6,36110560,세종보람동,40,M,3439,3606
4787,2018,6,36110250,세종조치원읍,50,F,3087,3304
4788,2018,6,36110310,세종연기면,50,F,1103,921
4789,2018,6,36110320,세종연동면,50,F,350,280
4790,2018,6,36110330,세종부강면,50,F,672,543
4791,2018,6,36110340,세종금남면,50,F,980,907
4792,2018,6,36110350,세종장군면,50,F,903,847
4793,2018,6,36110360,세종연서면,50,F,1110,973
4794,2018,6,36110370,세종전의면,50,F,938,672
4795,2018,6,36110380,세종전동면,50,F,350,245
4796,2018,6,36110390,세종소정면,50,F,196,144
4797,2018,6,36110510,세종한솔동,50,F,1213,1177
4798,2018,6,36110515,세종새롬동,50,F,2607,2531
4799,2018,6,36110520,세종도담동,50,F,2014,1956
4800,2018,6,36110530,세종아름동,50,F,1218,1182
4801,2018,6,36110540,세종종촌동,50,F,1808,1756
4802,2018,6,36110550,세종고운동,50,F,1528,1484
4803,2018,6,36110560,세종보람동,50,F,2284,2218
4804,2018,6,36110250,세종조치원읍,50,M,3444,3745
4805,2018,6,36110310,세종연기면,50,M,1642,1089
4806,2018,6,36110320,세종연동면,50,M,529,382
4807,2018,6,36110330,세종부강면,50,M,1638,945
4808,2018,6,36110340,세종금남면,50,M,1351,1117
4809,2018,6,36110350,세종장군면,50,M,1316,1533
4810,2018,6,36110360,세종연서면,50,M,1292,1302
4811,2018,6,36110370,세종전의면,50,M,1064,795
4812,2018,6,36110380,세종전동면,50,M,473,308
4813,2018,6,36110390,세종소정면,50,M,259,252
4814,2018,6,36110510,세종한솔동,50,M,1475,1396
4815,2018,6,36110515,세종새롬동,50,M,2706,2560
4816,2018,6,36110520,세종도담동,50,M,2342,2216
4817,2018,6,36110530,세종아름동,50,M,1520,1438
4818,2018,6,36110540,세종종촌동,50,M,1888,1786
4819,2018,6,36110550,세종고운동,50,M,1468,1389
4820,2018,6,36110560,세종보람동,50,M,2349,2222
4821,2018,6,36110250,세종조치원읍,60,F,1652,1712
4822,2018,6,36110310,세종연기면,60,F,413,413
4823,2018,6,36110320,세종연동면,60,F,200,172
4824,2018,6,36110330,세종부강면,60,F,312,308
4825,2018,6,36110340,세종금남면,60,F,382,417
4826,2018,6,36110350,세종장군면,60,F,427,417
4827,2018,6,36110360,세종연서면,60,F,543,571
4828,2018,6,36110370,세종전의면,60,F,382,298
4829,2018,6,36110380,세종전동면,60,F,175,161
4830,2018,6,36110390,세종소정면,60,F,77,95
4831,2018,6,36110510,세종한솔동,60,F,425,415
4832,2018,6,36110515,세종새롬동,60,F,818,800
4833,2018,6,36110520,세종도담동,60,F,734,718
4834,2018,6,36110530,세종아름동,60,F,426,417
4835,2018,6,36110540,세종종촌동,60,F,719,703
4836,2018,6,36110550,세종고운동,60,F,701,685
4837,2018,6,36110560,세종보람동,60,F,737,720
4838,2018,6,36110250,세종조치원읍,60,M,2023,2083
4839,2018,6,36110310,세종연기면,60,M,574,480
4840,2018,6,36110320,세종연동면,60,M,333,277
4841,2018,6,36110330,세종부강면,60,M,571,410
4842,2018,6,36110340,세종금남면,60,M,966,791
4843,2018,6,36110350,세종장군면,60,M,672,725
4844,2018,6,36110360,세종연서면,60,M,788,781
4845,2018,6,36110370,세종전의면,60,M,522,455
4846,2018,6,36110380,세종전동면,60,M,312,217
4847,2018,6,36110390,세종소정면,60,M,137,123
4848,2018,6,36110510,세종한솔동,60,M,484,454
4849,2018,6,36110515,세종새롬동,60,M,1047,982
4850,2018,6,36110520,세종도담동,60,M,860,807
4851,2018,6,36110530,세종아름동,60,M,531,498
4852,2018,6,36110540,세종종촌동,60,M,846,794
4853,2018,6,36110550,세종고운동,60,M,793,744
4854,2018,6,36110560,세종보람동,60,M,972,912
4855,2018,6,36110250,세종조치원읍,70,F,714,749
4856,2018,6,36110310,세종연기면,70,F,186,165
4857,2018,6,36110320,세종연동면,70,F,88,70
4858,2018,6,36110330,세종부강면,70,F,147,112
4859,2018,6,36110340,세종금남면,70,F,179,158
4860,2018,6,36110350,세종장군면,70,F,172,200
4861,2018,6,36110360,세종연서면,70,F,210,221
4862,2018,6,36110370,세종전의면,70,F,172,158
4863,2018,6,36110380,세종전동면,70,F,67,60
4864,2018,6,36110390,세종소정면,70,F,35,42
4865,2018,6,36110510,세종한솔동,70,F,129,129
4866,2018,6,36110515,세종새롬동,70,F,161,160
4867,2018,6,36110520,세종도담동,70,F,241,240
4868,2018,6,36110530,세종아름동,70,F,118,118
4869,2018,6,36110540,세종종촌동,70,F,186,184
4870,2018,6,36110550,세종고운동,70,F,135,134
4871,2018,6,36110560,세종보람동,70,F,135,134
4872,2018,6,36110250,세종조치원읍,70,M,784,770
4873,2018,6,36110310,세종연기면,70,M,207,182
4874,2018,6,36110320,세종연동면,70,M,105,77
4875,2018,6,36110330,세종부강면,70,M,161,144
4876,2018,6,36110340,세종금남면,70,M,242,207
4877,2018,6,36110350,세종장군면,70,M,263,235
4878,2018,6,36110360,세종연서면,70,M,319,305
4879,2018,6,36110370,세종전의면,70,M,207,182
4880,2018,6,36110380,세종전동면,70,M,84,88
4881,2018,6,36110390,세종소정면,70,M,39,49
4882,2018,6,36110510,세종한솔동,70,M,152,147
4883,2018,6,36110515,세종새롬동,70,M,196,190
4884,2018,6,36110520,세종도담동,70,M,267,259
4885,2018,6,36110530,세종아름동,70,M,127,123
4886,2018,6,36110540,세종종촌동,70,M,250,242
