id,h_dng_cd,year,month,sex,age,population
6938,36110370,2017,6,M,20,6057.213179
6939,36110370,2017,6,M,25,9423.195344
6940,36110370,2017,6,M,30,8630.329498
6941,36110370,2017,6,M,35,9814.52693
6942,36110370,2017,6,M,40,11136.63522
6943,36110370,2017,6,M,45,13806.4167
6944,36110370,2017,6,M,50,13761.29171
6945,36110370,2017,6,M,55,13378.61322
6946,36110370,2017,6,M,60,8637.72695
6947,36110370,2017,6,M,65,6207.945196
6948,36110370,2017,6,M,70,3753.015334
6949,36110370,2017,6,M,75,4253.835424
6950,36110370,2017,7,F,15,3209.930095
6951,36110370,2017,7,F,20,3898.6035
6952,36110370,2017,7,F,25,5537.545429
6953,36110370,2017,7,F,30,3384.829678
6954,36110370,2017,7,F,35,4624.607999
6955,36110370,2017,7,F,40,6969.54883
6956,36110370,2017,7,F,45,8685.63887
6957,36110370,2017,7,F,50,7945.85117
6958,36110370,2017,7,F,55,9027.045787
6959,36110370,2017,7,F,60,6744.28436
6960,36110370,2017,7,F,65,4987.560878
6961,36110370,2017,7,F,70,4461.975008
6962,36110370,2017,7,F,75,3455.119631
6963,36110370,2017,7,M,15,3491.754192
6964,36110370,2017,7,M,20,5646.965033
6965,36110370,2017,7,M,25,8142.107425
6966,36110370,2017,7,M,30,7805.916508
6967,36110370,2017,7,M,35,8604.037809
6968,36110370,2017,7,M,40,9638.867699
6969,36110370,2017,7,M,45,12168.09874
6970,36110370,2017,7,M,50,12282.52345
6971,36110370,2017,7,M,55,12543.49174
6972,36110370,2017,7,M,60,7897.411924
6973,36110370,2017,7,M,65,5560.103095
6974,36110370,2017,7,M,70,3000.505372
6975,36110370,2017,7,M,75,4038.399797
6976,36110370,2017,8,F,15,2915.360803
6977,36110370,2017,8,F,20,4170.437345
6978,36110370,2017,8,F,25,5490.011158
6979,36110370,2017,8,F,30,3648.474605
6980,36110370,2017,8,F,35,4712.970742
6981,36110370,2017,8,F,40,7076.029242
6982,36110370,2017,8,F,45,9221.591588
6983,36110370,2017,8,F,50,8119.523632
6984,36110370,2017,8,F,55,9304.041836
6985,36110370,2017,8,F,60,6841.733175
6986,36110370,2017,8,F,65,5280.693665
6987,36110370,2017,8,F,70,4243.206321
6988,36110370,2017,8,F,75,3593.53467
6989,36110370,2017,8,M,15,4170.06621
6990,36110370,2017,8,M,20,5684.474847
6991,36110370,2017,8,M,25,8161.119924
6992,36110370,2017,8,M,30,7857.01627
6993,36110370,2017,8,M,35,8442.156587
6994,36110370,2017,8,M,40,9601.3447
6995,36110370,2017,8,M,45,11936.99541
6996,36110370,2017,8,M,50,11709.76236
6997,36110370,2017,8,M,55,12738.01
6998,36110370,2017,8,M,60,8098.606774
6999,36110370,2017,8,M,65,5765.864421
7000,36110370,2017,8,M,70,3062.812404
7001,36110370,2017,8,M,75,3758.25709
7002,36110370,2017,9,F,15,2333.536201
7003,36110370,2017,9,F,20,3713.82423
7004,36110370,2017,9,F,25,5337.965564
7005,36110370,2017,9,F,30,3645.487095
7006,36110370,2017,9,F,35,4698.455937
7007,36110370,2017,9,F,40,7204.155526
7008,36110370,2017,9,F,45,9188.523159
7009,36110370,2017,9,F,50,8418.38137
7010,36110370,2017,9,F,55,8942.436696
7011,36110370,2017,9,F,60,6879.913687
7012,36110370,2017,9,F,65,5450.026469
7013,36110370,2017,9,F,70,4327.569459
7014,36110370,2017,9,F,75,4489.999345
7015,36110370,2017,9,M,15,3572.645406
7016,36110370,2017,9,M,20,5513.228774
7017,36110370,2017,9,M,25,8755.801213
7018,36110370,2017,9,M,30,7905.974103
7019,36110370,2017,9,M,35,9414.446873
7020,36110370,2017,9,M,40,10187.77922
7021,36110370,2017,9,M,45,11759.83773
7022,36110370,2017,9,M,50,12111.35633
7023,36110370,2017,9,M,55,12456.34315
7024,36110370,2017,9,M,60,8327.359612
7025,36110370,2017,9,M,65,5829.687467
7026,36110370,2017,9,M,70,3323.930654
7027,36110370,2017,9,M,75,3400.870157
7028,36110370,2017,10,F,15,3275.986939
7029,36110370,2017,10,F,20,4193.496701
7030,36110370,2017,10,F,25,5647.143706
7031,36110370,2017,10,F,30,4435.814292
7032,36110370,2017,10,F,35,5703.244385
7033,36110370,2017,10,F,40,7991.117094
7034,36110370,2017,10,F,45,9378.852449
7035,36110370,2017,10,F,50,8864.729536
7036,36110370,2017,10,F,55,9590.305056
7037,36110370,2017,10,F,60,6778.407725
7038,36110370,2017,10,F,65,5401.774172
7039,36110370,2017,10,F,70,4972.908202
7040,36110370,2017,10,F,75,4236.900388
7041,36110370,2017,10,M,15,4730.513821
7042,36110370,2017,10,M,20,6094.525876
7043,36110370,2017,10,M,25,8406.716721
7044,36110370,2017,10,M,30,7713.157815
7045,36110370,2017,10,M,35,9167.520983
7046,36110370,2017,10,M,40,10808.7014
7047,36110370,2017,10,M,45,11557.02155
7048,36110370,2017,10,M,50,12153.25987
7049,36110370,2017,10,M,55,12493.32551
7050,36110370,2017,10,M,60,8267.475666
7051,36110370,2017,10,M,65,6041.770969
7052,36110370,2017,10,M,70,3632.018701
7053,36110370,2017,10,M,75,3175.449667
7054,36110370,2017,11,F,15,2327.44052
7055,36110370,2017,11,F,20,3744.238394
7056,36110370,2017,11,F,25,5248.64457
7057,36110370,2017,11,F,30,4137.316887
7058,36110370,2017,11,F,35,4903.410552
7059,36110370,2017,11,F,40,7434.300947
7060,36110370,2017,11,F,45,9281.689002
7061,36110370,2017,11,F,50,9327.044933
7062,36110370,2017,11,F,55,9734.874558
7063,36110370,2017,11,F,60,6663.625677
7064,36110370,2017,11,F,65,5167.27286
7065,36110370,2017,11,F,70,5063.675869
7066,36110370,2017,11,F,75,4628.541938
7067,36110370,2017,11,M,15,4352.229297
7068,36110370,2017,11,M,20,6232.100761
7069,36110370,2017,11,M,25,8543.366527
7070,36110370,2017,11,M,30,8270.339045
7071,36110370,2017,11,M,35,9512.850972
7072,36110370,2017,11,M,40,11347.94322
7073,36110370,2017,11,M,45,12049.34628
7074,36110370,2017,11,M,50,12156.27426
7075,36110370,2017,11,M,55,12810.52143
7076,36110370,2017,11,M,60,8505.306247
7077,36110370,2017,11,M,65,5969.470304
7078,36110370,2017,11,M,70,3847.489075
7079,36110370,2017,11,M,75,3163.267618
7080,36110370,2017,12,F,15,2429.521559
7081,36110370,2017,12,F,20,3610.807461
7082,36110370,2017,12,F,25,4692.990166
7083,36110370,2017,12,F,30,3994.866256
7084,36110370,2017,12,F,35,4372.100702
7085,36110370,2017,12,F,40,6547.942315
7086,36110370,2017,12,F,45,7984.614705
7087,36110370,2017,12,F,50,8357.910441
7088,36110370,2017,12,F,55,8747.429881
7089,36110370,2017,12,F,60,6083.596146
7090,36110370,2017,12,F,65,4756.56687
7091,36110370,2017,12,F,70,4570.970693
7092,36110370,2017,12,F,75,4020.296223
7093,36110370,2017,12,M,15,4381.800516
7094,36110370,2017,12,M,20,6153.712833
7095,36110370,2017,12,M,25,8178.804867
7096,36110370,2017,12,M,30,7368.25124
7097,36110370,2017,12,M,35,8935.512593
7098,36110370,2017,12,M,40,10331.05353
7099,36110370,2017,12,M,45,11159.92608
7100,36110370,2017,12,M,50,11375.14307
7101,36110370,2017,12,M,55,11981.22834
7102,36110370,2017,12,M,60,7351.730975
7103,36110370,2017,12,M,65,5965.308973
7104,36110370,2017,12,M,70,3524.163175
7105,36110370,2017,12,M,75,3013.997538
7106,36110370,2018,1,F,15,3220.31676
7107,36110370,2018,1,F,20,4135.580405
7108,36110370,2018,1,F,25,5024.937695
7109,36110370,2018,1,F,30,4297.723514
7110,36110370,2018,1,F,35,4794.482997
7111,36110370,2018,1,F,40,6969.84199
7112,36110370,2018,1,F,45,8374.884325
7113,36110370,2018,1,F,50,8444.022331
7114,36110370,2018,1,F,55,8955.903377
7115,36110370,2018,1,F,60,6213.743652
7116,36110370,2018,1,F,65,4419.840847
7117,36110370,2018,1,F,70,5032.789617
7118,36110370,2018,1,F,75,3284.161417
7119,36110370,2018,1,M,15,5012.711449
7120,36110370,2018,1,M,20,6793.957072
7121,36110370,2018,1,M,25,9281.257838
7122,36110370,2018,1,M,30,7469.28239
7123,36110370,2018,1,M,35,9261.112188
7124,36110370,2018,1,M,40,10377.21672
7125,36110370,2018,1,M,45,11435.1398
7126,36110370,2018,1,M,50,11296.42536
7127,36110370,2018,1,M,55,12115.84615
7128,36110370,2018,1,M,60,7499.501114
7129,36110370,2018,1,M,65,6229.726726
7130,36110370,2018,1,M,70,3121.909483
7131,36110370,2018,1,M,75,3288.038383
7132,36110370,2018,2,F,15,5320.977516
7133,36110370,2018,2,F,20,5578.035036
7134,36110370,2018,2,F,25,5819.877927
7135,36110370,2018,2,F,30,5170.094503
7136,36110370,2018,2,F,35,6609.824398
7137,36110370,2018,2,F,40,8174.601398
7138,36110370,2018,2,F,45,10461.40583
7139,36110370,2018,2,F,50,8633.71787
7140,36110370,2018,2,F,55,10019.94391
7141,36110370,2018,2,F,60,7069.156051
7142,36110370,2018,2,F,65,5173.257466
7143,36110370,2018,2,F,70,5417.18278
7144,36110370,2018,2,F,75,3966.463841
7145,36110370,2018,2,M,15,6717.499301
7146,36110370,2018,2,M,20,7601.478159
7147,36110370,2018,2,M,25,10400.01579
7148,36110370,2018,2,M,30,7788.319327
7149,36110370,2018,2,M,35,10056.48935
7150,36110370,2018,2,M,40,11624.67636
7151,36110370,2018,2,M,45,12702.29113
7152,36110370,2018,2,M,50,12264.90264
7153,36110370,2018,2,M,55,12974.81751
7154,36110370,2018,2,M,60,8382.459044
7155,36110370,2018,2,M,65,6478.877384
7156,36110370,2018,2,M,70,3724.773598
7157,36110370,2018,2,M,75,3555.944161
7158,36110370,2018,3,F,15,2478.321868
7159,36110370,2018,3,F,20,3804.612899
7160,36110370,2018,3,F,25,4623.895657
7161,36110370,2018,3,F,30,4045.77127
7162,36110370,2018,3,F,35,4928.58884
7163,36110370,2018,3,F,40,6336.883517
7164,36110370,2018,3,F,45,8972.939072
7165,36110370,2018,3,F,50,8272.069752
7166,36110370,2018,3,F,55,10372.64938
7167,36110370,2018,3,F,60,6789.715959
7168,36110370,2018,3,F,65,5014.13023
7169,36110370,2018,3,F,70,5092.099619
7170,36110370,2018,3,F,75,4493.601467
7171,36110370,2018,3,M,10,2714.579212
7172,36110370,2018,3,M,15,3746.269878
7173,36110370,2018,3,M,20,6335.914996
7174,36110370,2018,3,M,25,9146.960081
7175,36110370,2018,3,M,30,7239.902028
7176,36110370,2018,3,M,35,8838.528975
7177,36110370,2018,3,M,40,10650.6255
7178,36110370,2018,3,M,45,11988.43749
7179,36110370,2018,3,M,50,11547.62345
7180,36110370,2018,3,M,55,13069.30358
7181,36110370,2018,3,M,60,8531.301129
7182,36110370,2018,3,M,65,5880.572928
7183,36110370,2018,3,M,70,3307.314103
7184,36110370,2018,3,M,75,3670.916291
7185,36110370,2018,4,F,15,2341.613988
7186,36110370,2018,4,F,20,3838.336012
7187,36110370,2018,4,F,25,4841.646161
7188,36110370,2018,4,F,30,4110.312632
7189,36110370,2018,4,F,35,5163.464647
7190,36110370,2018,4,F,40,6577.182584
7191,36110370,2018,4,F,45,8499.109302
7192,36110370,2018,4,F,50,8554.958733
7193,36110370,2018,4,F,55,10330.79271
7194,36110370,2018,4,F,60,6372.170893
7195,36110370,2018,4,F,65,5220.047636
7196,36110370,2018,4,F,70,4840.716999
7197,36110370,2018,4,F,75,4446.412433
7198,36110370,2018,4,M,15,3753.405481
7199,36110370,2018,4,M,20,6428.194462
7200,36110370,2018,4,M,25,9436.081082
7201,36110370,2018,4,M,30,7672.082839
7202,36110370,2018,4,M,35,9054.565202
7203,36110370,2018,4,M,40,11487.43221
7204,36110370,2018,4,M,45,12483.71246
7205,36110370,2018,4,M,50,11888.8242
7206,36110370,2018,4,M,55,13609.68312
7207,36110370,2018,4,M,60,8917.656775
7208,36110370,2018,4,M,65,5830.118361
7209,36110370,2018,4,M,70,3570.25512
7210,36110370,2018,4,M,75,3631.406421
7211,36110370,2018,5,F,15,2713.755742
7212,36110370,2018,5,F,20,3912.413534
7213,36110370,2018,5,F,25,4676.355419
7214,36110370,2018,5,F,30,4251.276888
7215,36110370,2018,5,F,35,5414.646581
7216,36110370,2018,5,F,40,6545.274522
7217,36110370,2018,5,F,45,8331.28564
7218,36110370,2018,5,F,50,9031.338899
7219,36110370,2018,5,F,55,10420.7532
7220,36110370,2018,5,F,60,6500.683615
7221,36110370,2018,5,F,65,5194.293584
7222,36110370,2018,5,F,70,4859.405354
7223,36110370,2018,5,F,75,4009.453959
7224,36110370,2018,5,M,15,3878.887234
7225,36110370,2018,5,M,20,6773.326878
7226,36110370,2018,5,M,25,9227.392357
7227,36110370,2018,5,M,30,7680.479135
7228,36110370,2018,5,M,35,8646.754763
7229,36110370,2018,5,M,40,11356.69004
7230,36110370,2018,5,M,45,12338.02521
7231,36110370,2018,5,M,50,11987.87197
7232,36110370,2018,5,M,55,13517.82271
7233,36110370,2018,5,M,60,9083.726878
7234,36110370,2018,5,M,65,5763.751459
7235,36110370,2018,5,M,70,3611.240881
7236,36110370,2018,5,M,75,3783.70956
7237,36110370,2018,6,F,15,2349.752086
7238,36110370,2018,6,F,20,3704.524212
7239,36110370,2018,6,F,25,4500.187043
7240,36110370,2018,6,F,30,4066.984099
7241,36110370,2018,6,F,35,5029.906649
7242,36110370,2018,6,F,40,6147.77741
7243,36110370,2018,6,F,45,8183.059025
7244,36110370,2018,6,F,50,8842.378848
7245,36110370,2018,6,F,55,10681.02278
7246,36110370,2018,6,F,60,7119.585455
7247,36110370,2018,6,F,65,5321.959924
7248,36110370,2018,6,F,70,4785.378194
7249,36110370,2018,6,F,75,4066.146599
7250,36110370,2018,6,M,15,3425.17654
7251,36110370,2018,6,M,20,6308.702275
7252,36110370,2018,6,M,25,8841.503174
7253,36110370,2018,6,M,30,7645.204751
7254,36110370,2018,6,M,35,8946.482167
7255,36110370,2018,6,M,40,10718.37757
7256,36110370,2018,6,M,45,12333.65791
7257,36110370,2018,6,M,50,11768.44046
7258,36110370,2018,6,M,55,13606.69105
7259,36110370,2018,6,M,60,9190.907047
7260,36110370,2018,6,M,65,5747.81404
7261,36110370,2018,6,M,70,3666.083098
7262,36110370,2018,6,M,75,3739.445075
7263,36110370,2018,7,F,15,2619.033565
7264,36110370,2018,7,F,20,4349.342403
7265,36110370,2018,7,F,25,4512.619646
7266,36110370,2018,7,F,30,3837.568012
7267,36110370,2018,7,F,35,4843.97103
7268,36110370,2018,7,F,40,5966.062568
7269,36110370,2018,7,F,45,8014.398169
7270,36110370,2018,7,F,50,8794.451398
7271,36110370,2018,7,F,55,10237.97392
7272,36110370,2018,7,F,60,6860.478241
7273,36110370,2018,7,F,65,4956.852565
7274,36110370,2018,7,F,70,4524.048284
7275,36110370,2018,7,F,75,4053.363023
7276,36110370,2018,7,M,15,4212.340567
7277,36110370,2018,7,M,20,6959.403966
7278,36110370,2018,7,M,25,9122.475203
7279,36110370,2018,7,M,30,7562.759172
7280,36110370,2018,7,M,35,8550.099869
7281,36110370,2018,7,M,40,10186.28009
7282,36110370,2018,7,M,45,11641.28984
7283,36110370,2018,7,M,50,11765.766
7284,36110370,2018,7,M,55,13151.41724
7285,36110370,2018,7,M,60,8884.347693
7286,36110370,2018,7,M,65,5382.337259
7287,36110370,2018,7,M,70,3365.457893
7288,36110370,2018,7,M,75,3878.037052
7289,36110370,2018,8,F,15,2616.962741
7290,36110370,2018,8,F,20,4425.848494
7291,36110370,2018,8,F,25,4360.947077
7292,36110370,2018,8,F,30,4125.340591
7293,36110370,2018,8,F,35,4994.348122
7294,36110370,2018,8,F,40,6064.441798
7295,36110370,2018,8,F,45,7903.535822
7296,36110370,2018,8,F,50,8794.331678
7297,36110370,2018,8,F,55,9942.502631
7298,36110370,2018,8,F,60,7088.631798
7299,36110370,2018,8,F,65,5153.173071
7300,36110370,2018,8,F,70,4313.273743
7301,36110370,2018,8,F,75,4166.909453
7302,36110370,2018,8,M,15,4324.004547
7303,36110370,2018,8,M,20,6809.764242
7304,36110370,2018,8,M,25,9463.689138
7305,36110370,2018,8,M,30,7911.554965
7306,36110370,2018,8,M,35,8157.768509
7307,36110370,2018,8,M,40,9683.898408
7308,36110370,2018,8,M,45,11084.48016
7309,36110370,2018,8,M,50,11439.59666
7310,36110370,2018,8,M,55,13068.10068
7311,36110370,2018,8,M,60,9022.247965
7312,36110370,2018,8,M,65,5518.381908
7313,36110370,2018,8,M,70,3404.633851
7314,36110370,2018,8,M,75,3913.608591
7315,36110370,2018,9,F,15,2698.688978
7316,36110370,2018,9,F,20,4385.613746
7317,36110370,2018,9,F,25,4442.331121
7318,36110370,2018,9,F,30,4499.120108
7319,36110370,2018,9,F,35,5764.37452
7320,36110370,2018,9,F,40,6171.037258
7321,36110370,2018,9,F,45,8506.342155
7322,36110370,2018,9,F,50,8834.645479
7323,36110370,2018,9,F,55,9904.051159
7324,36110370,2018,9,F,60,7114.452752
7325,36110370,2018,9,F,65,5246.325181
7326,36110370,2018,9,F,70,4233.889721
7327,36110370,2018,9,F,75,4284.68474
7328,36110370,2018,9,M,15,4432.862836
7329,36110370,2018,9,M,20,6804.153798
7330,36110370,2018,9,M,25,8961.71691
7331,36110370,2018,9,M,30,8003.885847
7332,36110370,2018,9,M,35,8959.301601
7333,36110370,2018,9,M,40,10451.82599
7334,36110370,2018,9,M,45,11617.15727
7335,36110370,2018,9,M,50,12502.90406
7336,36110370,2018,9,M,55,14153.42255
7337,36110370,2018,9,M,60,9410.430391
7338,36110370,2018,9,M,65,5673.10064
7339,36110370,2018,9,M,70,3766.996742
7340,36110370,2018,9,M,75,4131.017313
7341,36110250,2017,1,F,15,30511.04367
7342,36110250,2017,1,F,20,34078.59217
7343,36110250,2017,1,F,25,23311.62079
7344,36110250,2017,1,F,30,26532.76384
7345,36110250,2017,1,F,35,35264.26496
7346,36110250,2017,1,F,40,39599.87957
7347,36110250,2017,1,F,45,41517.5347
7348,36110250,2017,1,F,50,40117.54513
7349,36110250,2017,1,F,55,40914.99848
7350,36110250,2017,1,F,60,34339.11552
7351,36110250,2017,1,F,65,23329.72667
7352,36110250,2017,1,F,70,20868.2419
7353,36110250,2017,1,F,75,18190.86413
7354,36110250,2017,1,M,15,33879.80516
7355,36110250,2017,1,M,20,55573.67432
7356,36110250,2017,1,M,25,41130.83617
7357,36110250,2017,1,M,30,30789.49282
7358,36110250,2017,1,M,35,37756.50951
7359,36110250,2017,1,M,40,42896.38618
7360,36110250,2017,1,M,45,53682.83158
7361,36110250,2017,1,M,50,43063.46358
7362,36110250,2017,1,M,55,43599.19391
7363,36110250,2017,1,M,60,38476.67518
7364,36110250,2017,1,M,65,19212.47001
7365,36110250,2017,1,M,70,14722.54523
7366,36110250,2017,1,M,75,14382.66281
7367,36110250,2017,2,F,15,32113.61132
7368,36110250,2017,2,F,20,31808.24295
7369,36110250,2017,2,F,25,23610.97695
7370,36110250,2017,2,F,30,26401.95636
7371,36110250,2017,2,F,35,35642.99343
7372,36110250,2017,2,F,40,38738.19132
7373,36110250,2017,2,F,45,41373.8996
7374,36110250,2017,2,F,50,39032.41539
7375,36110250,2017,2,F,55,41040.09538
7376,36110250,2017,2,F,60,34081.06186
7377,36110250,2017,2,F,65,23664.6154
7378,36110250,2017,2,F,70,20560.85753
7379,36110250,2017,2,F,75,17817.157
7380,36110250,2017,2,M,15,35448.66099
7381,36110250,2017,2,M,20,54839.32918
7382,36110250,2017,2,M,25,39291.46942
7383,36110250,2017,2,M,30,30005.95982
7384,36110250,2017,2,M,35,37305.89802
7385,36110250,2017,2,M,40,42083.92978
7386,36110250,2017,2,M,45,52552.36492
7387,36110250,2017,2,M,50,43815.10892
7388,36110250,2017,2,M,55,43374.27574
7389,36110250,2017,2,M,60,38108.50687
7390,36110250,2017,2,M,65,19901.11871
7391,36110250,2017,2,M,70,15243.938
7392,36110250,2017,2,M,75,14546.45382
7393,36110250,2017,3,F,15,58404.29302
7394,36110250,2017,3,F,20,63861.54151
7395,36110250,2017,3,F,25,24173.45165
7396,36110250,2017,3,F,30,24620.68458
7397,36110250,2017,3,F,35,33477.2921
7398,36110250,2017,3,F,40,36750.13295
7399,36110250,2017,3,F,45,39996.55964
7400,36110250,2017,3,F,50,38022.92994
7401,36110250,2017,3,F,55,38394.06277
7402,36110250,2017,3,F,60,32066.71941
7403,36110250,2017,3,F,65,23579.61552
7404,36110250,2017,3,F,70,19979.94379
7405,36110250,2017,3,F,75,16423.68082
7406,36110250,2017,3,M,15,71918.55755
7407,36110250,2017,3,M,20,113567.6129
7408,36110250,2017,3,M,25,47684.22848
7409,36110250,2017,3,M,30,27957.1599
7410,36110250,2017,3,M,35,35882.17348
7411,36110250,2017,3,M,40,39458.71564
7412,36110250,2017,3,M,45,50957.07822
7413,36110250,2017,3,M,50,42157.49281
7414,36110250,2017,3,M,55,41697.82754
7415,36110250,2017,3,M,60,34642.92137
7416,36110250,2017,3,M,65,19574.66184
7417,36110250,2017,3,M,70,13733.74077
7418,36110250,2017,3,M,75,13687.43488
7419,36110250,2017,4,F,15,62197.83218
7420,36110250,2017,4,F,20,70427.68385
7421,36110250,2017,4,F,25,26369.08033
7422,36110250,2017,4,F,30,26311.83079
7423,36110250,2017,4,F,35,35393.48905
7424,36110250,2017,4,F,40,40065.25897
7425,36110250,2017,4,F,45,42797.07103
7426,36110250,2017,4,F,50,40127.10356
7427,36110250,2017,4,F,55,41263.29412
7428,36110250,2017,4,F,60,33480.31881
7429,36110250,2017,4,F,65,24830.07405
7430,36110250,2017,4,F,70,20505.82729
7431,36110250,2017,4,F,75,18843.53647
7432,36110250,2017,4,M,15,76289.95271
7433,36110250,2017,4,M,20,122394.1043
7434,36110250,2017,4,M,25,54037.68821
7435,36110250,2017,4,M,30,30539.12896
7436,36110250,2017,4,M,35,37998.18971
7437,36110250,2017,4,M,40,43020.97456
7438,36110250,2017,4,M,45,54076.87478
7439,36110250,2017,4,M,50,44303.26085
7440,36110250,2017,4,M,55,44257.72588
7441,36110250,2017,4,M,60,36418.57344
7442,36110250,2017,4,M,65,20930.80983
7443,36110250,2017,4,M,70,14247.60956
7444,36110250,2017,4,M,75,14159.94513
7445,36110250,2017,5,F,15,59980.41603
7446,36110250,2017,5,F,20,69828.41323
7447,36110250,2017,5,F,25,27293.1107
7448,36110250,2017,5,F,30,27359.70647
7449,36110250,2017,5,F,35,35462.11581
7450,36110250,2017,5,F,40,39918.37576
7451,36110250,2017,5,F,45,43464.15203
7452,36110250,2017,5,F,50,40764.01117
7453,36110250,2017,5,F,55,42349.21548
7454,36110250,2017,5,F,60,34068.37218
7455,36110250,2017,5,F,65,24502.86246
7456,36110250,2017,5,F,70,22481.93421
7457,36110250,2017,5,F,75,20290.59767
7458,36110250,2017,5,M,15,71253.79648
7459,36110250,2017,5,M,20,116487.0024
7460,36110250,2017,5,M,25,55210.46749
7461,36110250,2017,5,M,30,30936.45749
7462,36110250,2017,5,M,35,37944.49784
7463,36110250,2017,5,M,40,44606.01262
7464,36110250,2017,5,M,45,53622.78272
7465,36110250,2017,5,M,50,44445.42299
7466,36110250,2017,5,M,55,45047.39227
7467,36110250,2017,5,M,60,36890.36528
7468,36110250,2017,5,M,65,21873.46892
7469,36110250,2017,5,M,70,14754.20932
7470,36110250,2017,5,M,75,13801.45111
7471,36110250,2017,6,F,15,53819.7284
7472,36110250,2017,6,F,20,63744.62592
7473,36110250,2017,6,F,25,25979.29093
7474,36110250,2017,6,F,30,26814.8944
7475,36110250,2017,6,F,35,34813.17936
7476,36110250,2017,6,F,40,38816.24325
7477,36110250,2017,6,F,45,41498.84617
7478,36110250,2017,6,F,50,40116.08924
7479,36110250,2017,6,F,55,41167.60692
7480,36110250,2017,6,F,60,32595.70223
7481,36110250,2017,6,F,65,24166.57958
7482,36110250,2017,6,F,70,22055.64802
7483,36110250,2017,6,F,75,20371.7018
7484,36110250,2017,6,M,15,64400.03624
7485,36110250,2017,6,M,20,106267.3993
7486,36110250,2017,6,M,25,54025.3621
7487,36110250,2017,6,M,30,30015.15558
7488,36110250,2017,6,M,35,37809.56286
7489,36110250,2017,6,M,40,42272.61531
7490,36110250,2017,6,M,45,52609.58422
7491,36110250,2017,6,M,50,42720.76234
7492,36110250,2017,6,M,55,43909.23462
7493,36110250,2017,6,M,60,35594.49505
7494,36110250,2017,6,M,65,21362.81419
7495,36110250,2017,6,M,70,14975.3527
7496,36110250,2017,6,M,75,13576.65129
7497,36110250,2017,7,F,15,34229.29343
7498,36110250,2017,7,F,20,35912.58483
7499,36110250,2017,7,F,25,23901.14885
7500,36110250,2017,7,F,30,25869.91627
7501,36110250,2017,7,F,35,33600.63531
7502,36110250,2017,7,F,40,37157.08708
7503,36110250,2017,7,F,45,39806.04894
7504,36110250,2017,7,F,50,38537.10935
7505,36110250,2017,7,F,55,40539.67647
7506,36110250,2017,7,F,60,32612.3996
7507,36110250,2017,7,F,65,23929.87998
7508,36110250,2017,7,F,70,20958.79651
7509,36110250,2017,7,F,75,20371.92913
7510,36110250,2017,7,M,15,35241.30684
7511,36110250,2017,7,M,20,60419.99539
7512,36110250,2017,7,M,25,43823.36981
7513,36110250,2017,7,M,30,28289.7325
7514,36110250,2017,7,M,35,36836.8157
7515,36110250,2017,7,M,40,40669.86991
7516,36110250,2017,7,M,45,49783.06897
7517,36110250,2017,7,M,50,41043.70429
7518,36110250,2017,7,M,55,44309.69662
7519,36110250,2017,7,M,60,34824.27763
7520,36110250,2017,7,M,65,21308.26175
7521,36110250,2017,7,M,70,14597.70879
7522,36110250,2017,7,M,75,14173.11739
7523,36110250,2017,8,F,15,32854.16903
7524,36110250,2017,8,F,20,34503.04594
7525,36110250,2017,8,F,25,23413.63234
7526,36110250,2017,8,F,30,26351.4412
7527,36110250,2017,8,F,35,33374.93417
7528,36110250,2017,8,F,40,35703.46758
7529,36110250,2017,8,F,45,39495.0509
7530,36110250,2017,8,F,50,38020.21244
7531,36110250,2017,8,F,55,40985.88874
7532,36110250,2017,8,F,60,32787.47562
7533,36110250,2017,8,F,65,24001.2724
7534,36110250,2017,8,F,70,21662.27194
7535,36110250,2017,8,F,75,18725.31245
7536,36110250,2017,8,M,15,34177.32543
7537,36110250,2017,8,M,20,54804.92378
7538,36110250,2017,8,M,25,41663.68645
7539,36110250,2017,8,M,30,27869.58248
7540,36110250,2017,8,M,35,36367.23341
7541,36110250,2017,8,M,40,39979.54825
7542,36110250,2017,8,M,45,48849.55061
7543,36110250,2017,8,M,50,40469.82179
7544,36110250,2017,8,M,55,44114.61796
7545,36110250,2017,8,M,60,34522.56801
7546,36110250,2017,8,M,65,21409.47683
7547,36110250,2017,8,M,70,14724.16393
7548,36110250,2017,8,M,75,13266.26828
7549,36110250,2017,9,F,15,52536.70927
7550,36110250,2017,9,F,20,65089.0239
7551,36110250,2017,9,F,25,25155.57165
7552,36110250,2017,9,F,30,26054.95243
7553,36110250,2017,9,F,35,33171.13825
7554,36110250,2017,9,F,40,36039.79913
7555,36110250,2017,9,F,45,40743.51316
7556,36110250,2017,9,F,50,39020.81926
7557,36110250,2017,9,F,55,41051.63686
7558,36110250,2017,9,F,60,32075.16614
7559,36110250,2017,9,F,65,23954.73638
7560,36110250,2017,9,F,70,21516.65657
7561,36110250,2017,9,F,75,19797.39472
7562,36110250,2017,9,M,15,60866.93985
7563,36110250,2017,9,M,20,110094.8989
7564,36110250,2017,9,M,25,51550.04468
7565,36110250,2017,9,M,30,28502.05282
7566,36110250,2017,9,M,35,36471.72128
7567,36110250,2017,9,M,40,39916.58738
7568,36110250,2017,9,M,45,49839.42413
7569,36110250,2017,9,M,50,40088.07314
7570,36110250,2017,9,M,55,43775.47903
7571,36110250,2017,9,M,60,34218.82991
7572,36110250,2017,9,M,65,21040.87409
